id,Ea
icsd_174293,0.51862
icsd_167719,-0.10721
icsd_240891,0.15405
icsd_89983,-0.12949
icsd_89904,0.23521
icsd_25812,0.00254
icsd_94271,-0.86417
icsd_90079,0.07606
icsd_187082,-0.25443
icsd_181460,-0.41924
icsd_90557,0.2929
icsd_182847,-0.46623
icsd_6309,-0.06582
icsd_193161,-0.36685
icsd_185468,0.25452
icsd_172232,0.02312
icsd_252299,-0.11821
icsd_430197,-0.19076
icsd_172618,-0.04651
icsd_169094,-0.26994
icsd_201778,0.74481
icsd_33569,0.52118
icsd_195082,0.4989
icsd_86959,0.35892
icsd_160576,-0.86417
icsd_4048,0.15107
icsd_86342,-0.04182
icsd_195518,-0.18423
icsd_194918,0.09691
icsd_189667,-0.06091
icsd_238748,-0.15297
icsd_42853,-0.24687
icsd_171987,1.09589
icsd_94089,0.27073
icsd_171984,0.83293
icsd_69381,1.01582
icsd_262810,-0.63009
icsd_600583,-0.32906
icsd_186745,-0.46623
icsd_415472,-0.64857
icsd_414148,0.37531
icsd_250437,-0.10181
icsd_33524,-0.1652
icsd_40984,-0.23215
icsd_184093,-0.09122
icsd_24300,-0.06582
icsd_162541,-0.1652
icsd_166356,-0.40824
icsd_51259,1.11322
icsd_88700,0.5069
icsd_280076,-0.04651
icsd_20168,-0.63009
icsd_50101,0.10697
icsd_79588,-0.34754
icsd_194085,0.0466
icsd_72547,0.13892
icsd_200773,1.02513
icsd_55165,0.49485
icsd_72393,-0.75503
icsd_246189,-0.14107
icsd_59645,0.72689
icsd_241135,-0.11267
icsd_33761,0.17722
icsd_248652,0.29505
icsd_162670,0.14806
icsd_174202,-0.34754
icsd_236434,-0.12949
icsd_182626,-0.49179
icsd_261226,0.01089
icsd_26080,-0.31133
icsd_66943,0.5069
icsd_184827,0.2227
icsd_190700,0.06158
icsd_37094,0.30145
icsd_89468,0.3824
icsd_56584,-0.0017
icsd_167193,-0.01907
icsd_35444,0.22015
icsd_185143,-0.454
icsd_74525,-0.03258
icsd_280645,-0.38705
icsd_152792,-1.1652
icsd_94244,-0.00598
icsd_166023,-0.40824
icsd_26750,-0.5479
icsd_180307,-0.23945
icsd_35761,-0.32906
icsd_290357,0.31398
icsd_91827,-0.21096
icsd_30579,-0.0017
icsd_248206,0.18282
icsd_83871,-0.36685
icsd_77435,-0.08088
icsd_74853,-0.19076
icsd_71587,0.29073
icsd_76045,-0.96891
icsd_188225,-0.30273
icsd_158919,-0.53318
icsd_9098,-1.0103
icsd_15438,-0.10181
icsd_247539,0.59716
icsd_420943,0.48663
icsd_59611,0.25921
icsd_237409,-0.27791
icsd_188637,0.33014
icsd_94467,0.24012
icsd_51076,0.24977
icsd_75723,0.26386
icsd_189295,-0.23945
icsd_78088,-0.4421
icsd_155818,0.54479
icsd_237489,0.1856
icsd_160878,0.49349
icsd_202723,0.30985
icsd_91058,-0.49179
icsd_85244,0.06525
icsd_181935,0.36261
icsd_50820,0.10029
icsd_428758,0.30145
icsd_28200,0.03892
icsd_85200,-0.01466
icsd_150420,0.21759
icsd_236433,-0.13524
icsd_33887,0.46682
icsd_36184,-0.13524
icsd_1583,-0.56314
icsd_67951,-0.38705
icsd_190071,-0.21096
icsd_73985,-0.77985
icsd_157548,-0.06091
icsd_1103,0.61911
icsd_195756,-0.454
icsd_1063,-0.2943
icsd_425936,0.33014
icsd_96556,-0.01466
icsd_251094,-0.25443
icsd_1831,-0.21791
icsd_183968,-0.38705
icsd_65062,-0.26211
icsd_85671,0.21759
icsd_162672,-0.30273
icsd_47227,0.65902
icsd_414672,1.04813
icsd_75623,-0.24687
icsd_71456,-0.454
icsd_82006,0.43995
icsd_90543,0.42267
icsd_164919,0.15405
icsd_48119,-0.77985
icsd_44887,-0.26211
icsd_290698,0.07961
icsd_169345,0.27973
icsd_28152,0.28417
icsd_237060,-0.09122
icsd_74209,-0.17145
icsd_380103,0.71398
icsd_35544,-1.05606
icsd_52784,0.54721
icsd_31533,0.38764
icsd_168046,-0.06091
icsd_415348,-0.20412
icsd_419010,0.57516
icsd_39634,0.47257
icsd_50089,-0.56314
icsd_9926,-0.28602
icsd_35660,0.06158
icsd_38226,0.50821
icsd_61199,-0.11821
icsd_184839,0.05789
icsd_74946,-0.12949
icsd_191343,-0.53318
icsd_89021,-0.35709
icsd_418628,-0.21791
icsd_40754,-0.00598
icsd_248415,-0.36685
icsd_67999,0.21242
icsd_291413,-0.28602
icsd_20452,-0.46623
icsd_100725,0.26154
icsd_193159,-0.34754
icsd_81731,0.24977
icsd_71156,-0.0103
icsd_245985,-0.68808
icsd_71788,0.77432
icsd_246476,0.273
icsd_51201,-0.66788
icsd_195836,0.14199
icsd_15774,0.44607
icsd_202688,-0.4421
icsd_163554,0.81836
icsd_380153,0.6046
icsd_98734,0.06158
icsd_156785,-0.34754
icsd_261332,-0.00598
icsd_84378,-0.15904
icsd_184482,-0.30273
icsd_26608,0.23767
icsd_236901,-0.80618
icsd_56314,0.338
icsd_173033,0.24255
icsd_96722,-0.01466
icsd_92826,0.26616
icsd_75568,0.0935
icsd_108817,0.39794
icsd_54880,0.54479
icsd_430347,0.05416
icsd_245388,-0.32906
icsd_20147,0.67455
icsd_85405,0.28417
icsd_195832,0.24255
icsd_239705,0.13892
icsd_9366,-0.3201
icsd_88602,0.25921
icsd_238479,0.47257
icsd_159033,-0.17145
icsd_184540,-0.43052
icsd_417688,-0.0017
icsd_162063,-0.10181
icsd_169856,0.38764
icsd_64721,-0.59533
icsd_182246,-0.27791
icsd_159886,-1.31133
icsd_169895,-0.17779
icsd_92634,0.17722
icsd_185279,0.02312
icsd_194714,0.75908
icsd_65525,0.56257
icsd_628055,-0.26211
icsd_186531,0.25215
icsd_423573,-0.06582
icsd_31603,-0.02803
icsd_280699,-0.0758
icsd_60539,0.62418
icsd_161466,0.21501
icsd_90071,-1.0103
icsd_237454,-0.89636
icsd_168599,0.08661
icsd_166067,-0.26211
icsd_194086,0.12324
icsd_77379,-0.35709
icsd_238895,-0.35709
icsd_290967,-0.28602
icsd_165212,-0.53318
icsd_107175,-0.24687
icsd_164209,-0.51894
icsd_430932,0.33995
icsd_187668,0.33014
icsd_248579,-0.40824
icsd_181244,-0.93112
icsd_188078,0.23274
icsd_246360,0.71069
icsd_642322,0.09007
icsd_249957,-0.3382
icsd_50217,-0.38705
icsd_250792,-0.3201
icsd_100679,-0.10721
icsd_60378,-0.26211
icsd_188674,-0.00598
icsd_246244,0.22775
icsd_83525,-0.41924
icsd_168996,0.03109
icsd_71762,0.1168
icsd_427626,0.13271
icsd_86629,0.05789
icsd_28730,-0.96891
icsd_91937,-0.39752
icsd_191529,-0.3201
icsd_94265,0.24012
icsd_262539,0.01501
icsd_67151,-0.35709
icsd_44282,0.17722
icsd_642714,0.25215
icsd_12128,0.21242
icsd_290451,0.04278
icsd_291311,-0.25443
icsd_84027,-0.3201
icsd_42194,-0.24687
icsd_26683,-0.06582
icsd_55667,0.17154
icsd_4029,-0.11267
icsd_421531,0.02713
icsd_173210,-0.26211
icsd_421320,0.10364
icsd_68766,0.60879
icsd_94588,-0.24687
icsd_191218,-0.01907
icsd_47138,1.01419
icsd_62391,0.54115
icsd_182261,-0.06091
icsd_67545,0.13583
icsd_188389,-0.49179
icsd_184846,0.32214
icsd_88004,-0.15904
icsd_9002,0.33014
icsd_188473,-0.26211
icsd_196175,-0.24687
icsd_156368,-1.10721
icsd_192832,-0.75503
icsd_424570,0.0935
icsd_190066,-0.23215
icsd_162682,-0.66788
icsd_240511,0.17439
icsd_252185,0.18003
icsd_90565,0.21501
icsd_72175,0.37172
icsd_411402,0.01501
icsd_21111,-0.0103
icsd_159034,-0.2943
icsd_22411,0.06158
icsd_153450,0.16579
icsd_404111,0.83043
icsd_89770,-0.03717
icsd_170677,0.41295
icsd_15734,-0.77985
icsd_23290,-0.89636
icsd_161723,-0.93112
icsd_159433,0.02312
icsd_20609,0.16289
icsd_166571,0.20454
icsd_430195,0.47257
icsd_59958,0.51084
icsd_9641,-0.01466
icsd_186883,0.49756
icsd_413972,-0.3201
icsd_413350,-0.77985
icsd_169890,-0.27791
icsd_252614,-0.12381
icsd_83435,-0.39752
icsd_192122,0.546
icsd_62998,0.01908
icsd_200597,0.36077
icsd_35629,0.24255
icsd_89676,-0.10181
icsd_66201,-0.56314
icsd_25022,-0.75503
icsd_35382,-0.64857
icsd_82028,-0.50515
icsd_83792,-0.36685
icsd_171065,0.22015
icsd_89506,1.07499
icsd_247716,-0.75503
icsd_63492,0.71643
icsd_16976,0.18836
icsd_202823,0.0466
icsd_261535,-0.19076
icsd_240430,0.40132
icsd_421924,-0.20412
icsd_39620,-0.26211
icsd_24475,-0.02353
icsd_248918,0.01501
icsd_55692,-0.66788
icsd_94586,-0.3201
icsd_41146,0.15996
icsd_183618,-0.06582
icsd_69958,0.01089
icsd_202724,0.30985
icsd_238732,0.19922
icsd_425937,0.32011
icsd_193982,-0.30273
icsd_65764,-0.20412
icsd_2282,-0.04651
icsd_169694,-0.66788
icsd_1868,0.10697
icsd_19027,0.8636
icsd_415490,-0.70927
icsd_202601,0.11027
icsd_164803,0.10029
icsd_193758,-0.02353
icsd_245416,-0.07078
icsd_183502,-0.05126
icsd_23876,-0.37683
icsd_73747,-0.17145
icsd_81772,0.55318
icsd_193491,-0.96891
icsd_194936,-0.53318
icsd_246413,0.34954
icsd_150297,-0.37683
icsd_290017,-0.26994
icsd_169901,-0.19739
icsd_238678,0.0466
icsd_83920,0.24012
icsd_1728,0.60565
icsd_200928,-0.08088
icsd_93880,-1.10721
icsd_85094,0.06888
icsd_162917,0.1856
icsd_291358,0.22775
icsd_61496,-0.14107
icsd_190695,0.12958
icsd_156654,-0.50515
icsd_201284,0.49349
icsd_95381,-0.23945
icsd_163428,-0.96891
icsd_245981,-0.46623
icsd_30026,-0.34754
icsd_261847,0.41783
icsd_26743,-0.73155
icsd_60549,0.76275
icsd_183204,0.02713
icsd_291608,1.02752
icsd_26914,0.24497
icsd_239413,0.00254
icsd_94180,-0.40824
icsd_158375,0.13271
icsd_77943,0.01501
icsd_67984,-0.86417
icsd_82066,-0.19739
icsd_9686,-0.32906
icsd_48198,0.58299
icsd_604,0.47114
icsd_261580,0.07961
icsd_424027,0.21759
icsd_196026,-0.14107
icsd_14180,-0.61236
icsd_196230,0.10364
icsd_39814,-0.47882
icsd_421856,-0.53318
icsd_290893,0.5863
icsd_30249,-0.24687
icsd_71230,-0.09649
icsd_162920,0.16868
icsd_168709,-0.02803
icsd_203030,-0.26994
icsd_423745,0.02713
icsd_65459,0.07961
icsd_95714,-0.10181
icsd_200238,0.05416
icsd_181177,0.20981
icsd_18121,-0.19076
icsd_408553,0.48524
icsd_50474,-0.61236
icsd_67280,-0.34754
icsd_68365,0.30985
icsd_412074,-0.77985
icsd_419587,-0.05606
icsd_71085,-0.07078
icsd_248611,-0.26994
icsd_171908,-0.40824
icsd_15395,-0.4421
icsd_412837,0.63708
icsd_240445,0.95349
icsd_93014,0.00254
icsd_94669,-0.53318
icsd_74408,-0.37683
icsd_86168,-0.35709
icsd_61682,0.06525
icsd_187561,0.11027
icsd_159544,0.01908
icsd_172721,0.00254
icsd_160638,0.21242
icsd_59983,0.84582
icsd_41527,-0.36685
icsd_423609,-0.0103
icsd_200572,0.33605
icsd_88029,-0.3382
icsd_414274,-0.73155
icsd_81113,-0.31133
icsd_188080,0.10697
icsd_92475,0.15996
icsd_50444,0.32816
icsd_417675,-0.93112
icsd_31918,-0.41924
icsd_261452,0.29073
icsd_71540,0.28417
icsd_428041,-0.15904
icsd_86138,0.83604
icsd_196038,-0.10181
icsd_79672,0.2775
icsd_401202,0.06158
icsd_35332,0.07249
icsd_427845,-0.14107
icsd_35144,-0.03258
icsd_202200,0.64195
icsd_628089,-0.36685
icsd_28543,-0.06091
icsd_78342,-0.09649
icsd_155942,-0.80618
icsd_203173,-0.21096
icsd_67235,-0.15904
icsd_107143,-0.24687
icsd_188111,-0.28602
icsd_69229,0.54961
icsd_156276,-1.1652
icsd_156530,-0.10181
icsd_260955,-0.43052
icsd_1504,-0.41924
icsd_290452,-0.12949
icsd_247127,-0.50515
icsd_21064,0.01501
icsd_193882,0.0504
icsd_202658,-0.23215
icsd_72321,-0.41924
icsd_412477,-0.30273
icsd_425849,0.13892
icsd_68067,0.60775
icsd_86117,0.50025
icsd_182601,-0.41924
icsd_26207,-0.12381
icsd_187942,-0.13524
icsd_191421,0.42903
icsd_261228,0.26154
icsd_19011,0.63315
icsd_426243,-0.0103
icsd_239560,0.27073
icsd_413680,-0.80618
icsd_26450,-0.61236
icsd_407752,-0.08088
icsd_170039,0.03109
icsd_239547,0.0504
icsd_1693,0.64001
icsd_159534,-0.0758
icsd_37395,-0.24687
icsd_245130,0.0466
icsd_262078,0.28637
icsd_171811,-0.5479
icsd_160640,0.61295
icsd_238747,-0.12949
icsd_44272,-0.30273
icsd_190771,-0.454
icsd_159063,-0.01466
icsd_429332,0.44149
icsd_427482,0.0504
icsd_247301,-0.13524
icsd_280318,0.32011
icsd_52240,-0.08088
icsd_408583,0.21759
icsd_39761,0.13583
icsd_16264,0.1168
icsd_6085,0.60354
icsd_427481,0.23274
icsd_62101,-0.06582
icsd_59588,0.40966
icsd_97766,-0.02803
icsd_68524,-0.89636
icsd_246412,0.34954
icsd_60896,-0.39752
icsd_23849,-0.17779
icsd_430560,-0.59533
icsd_201661,-0.27791
icsd_413921,0.48246
icsd_31283,-0.22497
icsd_158659,-0.03258
icsd_71434,0.10029
icsd_184833,0.09691
icsd_84226,-0.34754
icsd_32511,0.0466
icsd_184010,-0.31133
icsd_23143,0.41458
icsd_97747,-0.77985
icsd_23754,0.20981
icsd_250999,-0.10721
icsd_420878,-0.03717
icsd_422425,-0.10721
icsd_260974,-0.32906
icsd_150348,0.07606
icsd_250222,-0.02353
icsd_185364,0.09691
icsd_109172,-0.28602
icsd_411771,-0.86417
icsd_81505,0.23025
icsd_90827,-0.43052
icsd_41659,-0.11267
icsd_193493,-0.31133
icsd_246005,0.26616
icsd_161055,-0.19739
icsd_236159,0.23767
icsd_194473,0.12324
icsd_40280,1.01827
icsd_33869,0.23767
icsd_195812,-0.25443
icsd_193329,-0.59533
icsd_158752,-0.04651
icsd_184780,0.26386
icsd_93058,0.5729
icsd_30522,-0.14698
icsd_251575,-0.38705
icsd_64962,-0.26211
icsd_290496,-0.39752
icsd_150769,0.25215
icsd_66334,0.64291
icsd_250040,-0.35709
icsd_245059,-0.07078
icsd_38212,0.31604
icsd_250466,0.31604
icsd_90523,0.46537
icsd_94270,-0.86417
icsd_100482,0.35519
icsd_52390,0.54721
icsd_424864,0.26845
icsd_185810,0.03892
icsd_245184,-0.34754
icsd_195789,0.26845
icsd_167291,-0.26211
icsd_300103,-0.75503
icsd_162061,-0.13524
icsd_421643,-0.19076
icsd_50805,0.26386
icsd_250790,0.21759
icsd_261492,0.19382
icsd_180289,0.2775
icsd_182753,-0.63009
icsd_193498,0.23274
icsd_172731,0.17722
icsd_429730,0.37531
icsd_151573,-0.20412
icsd_261836,-0.34754
icsd_98452,-0.93112
icsd_64630,-0.34754
icsd_42178,-0.23945
icsd_71367,0.05416
icsd_68881,0.05789
icsd_193163,-0.1652
icsd_155308,0.474
icsd_14162,-0.12381
icsd_167564,-0.0758
icsd_202138,-0.51894
icsd_245385,0.31604
icsd_53851,-0.80618
icsd_248604,-0.21791
icsd_182580,-0.09122
icsd_99677,-0.80618
icsd_160304,0.25452
icsd_84306,-0.4421
icsd_261239,-0.4421
icsd_9671,-0.11821
icsd_187204,0.0504
icsd_66997,0.15996
icsd_51313,0.69471
icsd_201803,0.37172
icsd_183736,-0.08088
icsd_91475,0.15996
icsd_90537,0.4506
icsd_74830,-0.17779
icsd_200931,0.05789
icsd_409773,0.50425
icsd_195934,-0.1652
icsd_164960,-0.80618
icsd_94002,-0.51894
icsd_30435,-0.23215
icsd_181463,-0.47882
icsd_63491,0.71805
icsd_162542,-0.1652
icsd_62037,-0.41924
icsd_202237,-0.05126
icsd_154982,-0.4421
icsd_168999,0.13583
icsd_15023,-0.39752
icsd_61086,-0.05126
icsd_280048,-0.12949
icsd_421379,0.35706
icsd_78089,-0.41924
icsd_6323,0.30567
icsd_158514,-0.19739
icsd_196050,-0.3382
icsd_251547,-0.25443
icsd_191679,0.10364
icsd_202657,-0.77985
icsd_238620,-0.30273
icsd_83132,0.31398
icsd_184766,-0.36685
icsd_185443,0.21501
icsd_26154,-0.61236
icsd_48105,0.04278
icsd_425428,-0.26211
icsd_76270,-0.89636
icsd_31356,0.53501
icsd_192400,0.25215
icsd_193757,-0.04182
icsd_60847,-0.49179
icsd_422417,-0.43052
icsd_191629,0.49485
icsd_261305,0.14504
icsd_240435,0.75238
icsd_194605,0.5508
icsd_180402,-0.454
icsd_171324,-0.0758
icsd_50671,-0.19739
icsd_52026,0.24497
icsd_428193,0.97737
icsd_166199,-0.46623
icsd_262350,-0.3201
icsd_238191,-0.43052
icsd_26835,-0.10721
icsd_19003,0.31192
icsd_260759,0.43374
icsd_40866,0.69471
icsd_66098,0.06525
icsd_260887,0.16868
icsd_93096,-0.3382
icsd_40497,0.2775
icsd_82277,-0.21096
icsd_174432,-0.24687
icsd_90576,0.15405
icsd_248228,0.1168
icsd_262730,0.11355
icsd_62495,0.21242
icsd_43072,-0.24687
icsd_171748,-0.0017
icsd_169043,-0.25443
icsd_150291,-0.37683
icsd_240609,-0.1652
icsd_150295,-0.5479
icsd_27100,-0.21791
icsd_428616,-0.27791
icsd_97558,-0.19739
icsd_291237,-0.23215
icsd_240521,0.20189
icsd_291605,-0.14107
icsd_53096,-0.15904
icsd_425625,0.31808
icsd_85137,-0.3382
icsd_187678,0.59284
icsd_81834,0.63018
icsd_189057,-0.47882
icsd_81630,0.69556
icsd_185674,-0.12381
icsd_248598,-0.21791
icsd_290781,0.90773
icsd_42786,-0.24687
icsd_245265,0.28855
icsd_91298,-0.28602
icsd_245622,-0.51894
icsd_93005,0.88623
icsd_154124,-0.07078
icsd_75739,-0.10181
icsd_72165,0.58409
icsd_430516,-0.17779
icsd_160358,-0.06582
icsd_85569,0.12003
icsd_163286,-0.06091
icsd_414128,-0.3201
icsd_183447,-0.68808
icsd_184838,0.03892
icsd_249506,0.08661
icsd_68933,0.24012
icsd_67836,0.71233
icsd_423598,-0.40824
icsd_81106,-0.3382
icsd_92523,0.45952
icsd_251820,0.02312
icsd_252301,-0.03717
icsd_190923,0.89872
icsd_167333,0.0466
icsd_290290,0.00673
icsd_604706,-0.43052
icsd_190855,-0.0103
icsd_202669,-0.40824
icsd_161498,-0.23945
icsd_56734,-0.50515
icsd_65181,-0.30273
icsd_238733,0.14199
icsd_201773,-0.0103
icsd_67359,0.03109
icsd_98816,-0.01466
icsd_78274,-1.0103
icsd_150294,-0.454
icsd_186231,0.01501
icsd_239011,0.36628
icsd_237293,0.42745
icsd_252653,0.23274
icsd_174003,0.46537
icsd_82175,0.2972
icsd_79228,0.22523
icsd_193984,-0.47882
icsd_425704,-0.00598
icsd_35012,-0.36685
icsd_241194,-0.10721
icsd_417004,-0.63009
icsd_158138,-0.10181
icsd_237820,-0.06582
icsd_424355,-0.12381
icsd_250441,-0.00598
icsd_240893,0.19382
icsd_202056,0.15996
icsd_424872,-0.14107
icsd_77077,0.01501
icsd_185913,0.64866
icsd_31335,-0.02353
icsd_174311,-0.11821
icsd_189369,0.35706
icsd_59386,0.70403
icsd_187199,-0.04182
icsd_34871,0.19653
icsd_4117,-0.61236
icsd_416374,-0.86417
icsd_240748,0.26386
icsd_245493,-0.10721
icsd_25522,-0.59533
icsd_59256,-0.09122
icsd_27659,0.06888
icsd_246962,-0.09122
icsd_290598,-0.86417
icsd_156374,-0.24687
icsd_55013,0.15405
icsd_39159,-0.12949
icsd_160849,-0.34754
icsd_427491,-0.23215
icsd_65405,0.62719
icsd_193552,0.16868
icsd_43069,-0.25443
icsd_261556,0.44607
icsd_34278,-0.15297
icsd_237092,-0.23215
icsd_96610,-0.63009
icsd_247682,-0.26211
icsd_51264,0.0935
icsd_200613,-0.06091
icsd_196052,-0.35709
icsd_14234,0.28637
icsd_71696,-0.0103
icsd_247326,-0.26211
icsd_158655,-0.05126
icsd_180310,-0.23945
icsd_202996,-0.34754
icsd_245640,-0.28602
icsd_89650,-0.46623
icsd_196025,-0.11267
icsd_80847,-0.09649
icsd_420743,-0.17779
icsd_94587,-0.32906
icsd_184528,-0.18423
icsd_174204,-0.454
icsd_184099,-0.1652
icsd_196023,-0.39752
icsd_236211,0.02713
icsd_16160,0.00673
icsd_252551,-0.04651
icsd_167831,-0.2943
icsd_160835,-0.61236
icsd_78562,-0.27791
icsd_4256,0.15996
icsd_237732,0.51862
icsd_154635,-0.17145
icsd_290957,0.15405
icsd_189729,-0.13524
icsd_248020,0.15702
icsd_46016,0.05416
icsd_152763,-0.28602
icsd_94158,-0.27791
icsd_24724,0.33605
icsd_152595,0.05416
icsd_16654,0.13892
icsd_107185,-0.24687
icsd_83432,-0.40824
icsd_291597,0.15107
icsd_40161,0.44909
icsd_192530,0.01908
icsd_98652,-0.61236
icsd_174237,0.12324
icsd_1667,-0.02353
icsd_22156,0.15996
icsd_424284,-0.19739
icsd_421222,0.30776
icsd_90531,0.46392
icsd_107151,-0.24687
icsd_32546,-0.31133
icsd_164933,-0.34754
icsd_172848,-0.96891
icsd_291360,-0.17145
icsd_159378,0.26616
icsd_2534,0.10697
icsd_238646,-1.05606
icsd_160173,0.60565
icsd_85279,0.24012
icsd_189324,-0.53318
icsd_99041,-0.5479
icsd_42824,-0.24687
icsd_281248,1.06561
icsd_237875,-0.0758
icsd_159390,0.62216
icsd_160850,-0.36685
icsd_75142,0.19382
icsd_26148,-0.12381
icsd_72320,-0.50515
icsd_404537,-0.06582
icsd_192636,0.19653
icsd_81100,0.23274
icsd_200103,-0.80618
icsd_64745,0.66364
icsd_56118,-0.05606
icsd_391095,-0.27791
icsd_422560,-0.4421
icsd_20774,-0.19739
icsd_60284,0.82666
icsd_421546,0.34381
icsd_53825,0.15996
icsd_42157,0.64676
icsd_419632,-0.12381
icsd_15015,0.14504
icsd_260894,0.61295
icsd_51632,0.12642
icsd_85735,-0.4421
icsd_27960,-0.47882
icsd_69630,-0.35709
icsd_202387,-0.14107
icsd_65038,0.63414
icsd_73159,-0.50515
icsd_24946,-0.09122
icsd_262644,-0.08088
icsd_30344,-0.10721
icsd_252077,-0.07078
icsd_185365,0.0504
icsd_172781,-0.40824
icsd_290349,-0.27791
icsd_426248,-0.0017
icsd_42186,-0.23945
icsd_42183,-0.24687
icsd_20184,-0.04651
icsd_172768,0.44909
icsd_65945,0.21759
icsd_23875,0.3911
icsd_180764,-0.66788
icsd_180204,0.20718
icsd_95412,-0.77985
icsd_426510,-0.30273
icsd_262631,0.33014
icsd_605191,-0.47882
icsd_30250,0.30985
icsd_422922,0.01501
icsd_710043,0.08661
icsd_33883,0.49213
icsd_236156,0.22523
icsd_17064,-0.19739
icsd_168903,0.93811
icsd_193062,0.13583
icsd_51405,-0.83421
icsd_34688,-0.27791
icsd_62229,-0.36685
icsd_250831,-0.19076
icsd_165103,0.15996
icsd_169676,-0.10181
icsd_240378,0.57176
icsd_200291,0.89279
icsd_261970,0.12958
icsd_94135,-0.06091
icsd_241134,-0.13524
icsd_427149,-0.11821
icsd_252655,0.23025
icsd_1000,0.61911
icsd_160832,-0.21791
icsd_89746,0.03502
icsd_27522,-0.17779
icsd_41990,0.24255
icsd_65260,-0.22497
icsd_402643,-0.93112
icsd_420809,-0.17779
icsd_28735,0.14199
icsd_250400,-0.04651
icsd_290764,-0.21096
icsd_16808,-1.05606
icsd_192223,-0.43052
icsd_427438,-0.86417
icsd_262772,-0.06091
icsd_15463,-0.46623
icsd_183715,0.4113
icsd_161980,-0.12381
icsd_174205,0.54115
icsd_88643,-0.12381
icsd_39628,0.15405
icsd_422450,-0.41924
icsd_421469,-0.27791
icsd_23891,-0.56314
icsd_409792,-0.454
icsd_185672,-0.26211
icsd_202456,-0.11267
icsd_196109,-0.31133
icsd_402000,-0.77985
icsd_248636,0.12958
icsd_77534,-0.4421
icsd_422496,0.33605
icsd_250600,0.46537
icsd_30964,-0.46623
icsd_191932,0.0466
icsd_238381,-0.454
icsd_67397,-0.19739
icsd_189322,-0.38705
icsd_154372,-0.35709
icsd_425757,-0.56314
icsd_16858,-0.36685
icsd_42149,0.90878
icsd_183679,0.01501
icsd_419264,0.20189
icsd_184862,-0.11821
icsd_200550,0.28855
icsd_41415,-0.49179
icsd_37400,-0.24687
icsd_167191,0.01501
icsd_1975,0.04278
icsd_44609,-0.46623
icsd_237487,0.13892
icsd_26773,0.28855
icsd_88377,0.16868
icsd_26749,-0.2943
icsd_55368,-0.11821
icsd_250380,-0.26211
icsd_413059,-0.14698
icsd_60091,0.45508
icsd_159535,-0.12381
icsd_1846,-0.63009
icsd_35713,-0.47882
icsd_401454,0.08312
icsd_169692,-0.66788
icsd_33953,-0.64857
icsd_161059,0.22015
icsd_20424,-0.80618
icsd_181937,0.39794
icsd_196407,0.00254
icsd_26686,0.14504
icsd_90568,0.1911
icsd_280873,-0.02353
icsd_42884,-0.70927
icsd_202659,0.64771
icsd_237987,0.03502
icsd_422556,0.42586
icsd_81624,0.49621
icsd_238981,0.54358
icsd_25347,0.29073
icsd_31308,-0.02803
icsd_90532,0.46246
icsd_172851,-1.0103
icsd_419506,-0.04182
icsd_423024,0.01908
icsd_15523,-0.63009
icsd_27138,0.48801
icsd_83434,-0.43052
icsd_195300,0.19922
icsd_280069,0.26386
icsd_2134,-0.17779
icsd_238619,-0.25443
icsd_424729,-0.66788
icsd_160823,0.01501
icsd_187895,0.08661
icsd_73205,0.00673
icsd_182444,0.05789
icsd_94144,-0.05126
icsd_34950,0.10364
icsd_19007,-0.2943
icsd_196450,0.30357
icsd_44275,-0.26211
icsd_82375,0.58188
icsd_23416,0.38415
icsd_156868,-0.66788
icsd_27535,0.00254
icsd_240614,-0.21096
icsd_182574,0.78766
icsd_66888,0.91035
icsd_94616,-0.1652
icsd_422862,0.13583
icsd_159568,-0.20412
icsd_62294,0.71398
icsd_110774,0.36991
icsd_90527,0.46246
icsd_49769,0.56024
icsd_62543,-0.31133
icsd_261886,-0.23945
icsd_247620,-0.28602
icsd_628096,-0.37683
icsd_414181,-0.47882
icsd_77821,0.26386
icsd_100620,-0.17779
icsd_79805,0.45657
icsd_170637,-0.10181
icsd_174520,0.0504
icsd_186428,0.42427
icsd_183233,0.24012
icsd_162947,-0.26994
icsd_28866,0.73789
icsd_189296,-0.21096
icsd_173893,0.26616
icsd_402273,-0.11821
icsd_55443,-0.31133
icsd_195519,-0.19076
icsd_240209,0.2775
icsd_164511,0.52499
icsd_95674,-1.0103
icsd_35171,0.67185
icsd_153217,0.01089
icsd_187262,0.54841
icsd_60201,0.54479
icsd_69197,-0.25443
icsd_94554,-0.20412
icsd_422982,-0.27791
icsd_429825,0.13271
icsd_30227,-0.37683
icsd_238148,1.08382
icsd_22276,-0.31133
icsd_174348,-0.40824
icsd_262860,0.25921
icsd_88499,0.18003
icsd_87884,0.09007
icsd_59243,-0.46623
icsd_93635,-0.3382
icsd_78275,-0.93112
icsd_416196,0.56257
icsd_163665,0.24977
icsd_186903,0.13892
icsd_80115,-0.17145
icsd_40888,0.04278
icsd_9875,0.67455
icsd_290485,-0.14107
icsd_248670,0.14806
icsd_166610,-0.10181
icsd_73910,0.44758
icsd_412073,-0.80618
icsd_412135,-0.56314
icsd_54122,0.01908
icsd_98819,-0.03717
icsd_156006,-0.21791
icsd_182851,0.0504
icsd_261376,-0.28602
icsd_61177,0.8066
icsd_27536,-0.08602
icsd_50070,-0.06582
icsd_78449,-0.01466
icsd_184549,0.08312
icsd_152518,-0.25443
